name,district,lat,long,sale_price,asking_price,asking_price_change_quater,asking_price_change_year,gross_rental_yield,rental_price_change_year,bedrooms,bathrooms,internal_area,floors,towers,year_built,has_elevator,has_parking,has_security,has_cctv,has_pool,has_sauna,has_gym,has_garden_bbq,has_playground,has_shop_on_premise,has_restaurant_on_premise,has_wifi,city_train_distance,express_way_distance,close_city_train,close_express_way
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1690000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,27.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1590000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,26.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1550000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,22.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1650000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,26.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1400000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,22.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1760000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,26.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1450000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,23.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1400000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,26.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1600000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,26.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1550000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,23.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1650000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,26.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1650000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,26.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1750000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,26.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1500000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,23.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1350000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,23.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1290000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,23.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1690000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,27.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,2550000.0,64951.0,0.0,9.7,5.7,8.1,2.0,2.0,52.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1250000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,24.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1266900.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,23.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1690000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,22.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1850000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,26.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1860000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,34.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1450000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,24.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,2095000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,34.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1400000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,23.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1450000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,23.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1490000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,26.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1850000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,26.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1550000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,26.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1700000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,26.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,2600000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,34.3,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1100000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,23.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1550000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,27.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1600000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,26.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1450000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,23.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1755000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,26.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1750000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,22.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1290000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,23.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1950000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,26.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1610000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,26.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,2010000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,34.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1650000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,26.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1400000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,23.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1580000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,22.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1340000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,22.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1500000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,26.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1450000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,23.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1855000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,26.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1550000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,22.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1750000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,26.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1400000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,23.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1350000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,26.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1690000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,22.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1850000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,26.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1640000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,26.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1530000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,26.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1400000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,26.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1390000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,22.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1300000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,23.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1300000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,23.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1490000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,26.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1590000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,26.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1580000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,26.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1400000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,26.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1289000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,23.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1350000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,23.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1560000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,27.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1500000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,26.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1430000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,23.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1850000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,26.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1350000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,22.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1400000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,23.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1750000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,27.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1590000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,26.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1350000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,26.5,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1450000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,26.5,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1220000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,22.5,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1450000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,23.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1850000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,26.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1580000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,26.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1550000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,26.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1690000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,27.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1690000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,27.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1800000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,26.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,3100000.0,64951.0,0.0,9.7,5.7,8.1,2.0,2.0,52.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1580000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,26.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
Lumpini Ville On Nut - Phatthanakan,Prawet,13.71760345,100.6544968,1790000.0,64951.0,0.0,9.7,5.7,8.1,1.0,1.0,26.0,7.0,7.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6800.0,7800.0,0.0,0.0
